Time	FF	Ii	Vm	
11.94	0.6325382	6.531771E-09	0.06325382	
11.942	0.632951	6.531771E-09	0.0632951	
11.944	0.6333554	6.531771E-09	0.06333555	
11.946	0.6337519	6.531771E-09	0.06337519	
11.948	0.6341404	6.531771E-09	0.06341404	
11.95	0.6345211	6.531771E-09	0.06345211	
11.952	0.6348943	6.531771E-09	0.06348942	
11.954	0.6352599	6.531771E-09	0.06352599	
11.956	0.6356183	6.531771E-09	0.06356183	
11.958	0.6359694	6.531771E-09	0.06359694	
11.96	0.6363136	6.531771E-09	0.06363136	
11.962	0.6366509	6.531771E-09	0.06366508	
11.964	0.6369814	6.531771E-09	0.06369814	
11.966	0.6373053	6.531771E-09	0.06373053	
11.968	0.6376228	6.531771E-09	0.06376228	
11.97	0.6379339	6.531771E-09	0.06379338	
11.972	0.6382387	6.531771E-09	0.06382387	
11.974	0.6385375	6.531771E-09	0.06385375	
11.976	0.6388303	6.531771E-09	0.06388303	
11.978	0.6391172	6.531771E-09	0.06391172	
11.98	0.6393984	6.531771E-09	0.06393984	
11.982	0.639674	6.531771E-09	0.0639674	
11.984	0.6399441	6.531771E-09	0.06399441	
11.986	0.6402087	6.531771E-09	0.06402087	
11.988	0.6404681	6.531771E-09	0.06404681	
11.99	0.6407223	6.531771E-09	0.06407223	
11.992	0.6409714	6.531771E-09	0.06409714	
11.994	0.6412154	6.531771E-09	0.06412154	
11.996	0.6414547	6.531771E-09	0.06414547	
11.998	0.6416892	6.531771E-09	0.06416892	
12	0.6419189	6.531771E-09	0.06419189	
12.002	0.6421441	6.531771E-09	0.06421441	
12.004	0.6423647	6.531771E-09	0.06423648	
12.006	0.642581	6.531771E-09	0.0642581	
12.008	0.6427929	6.531771E-09	0.06427929	
12.01	0.6430005	6.531771E-09	0.06430005	
12.012	0.6432041	6.531771E-09	0.06432041	
12.014	0.6434035	6.531771E-09	0.06434035	
12.016	0.643599	6.531771E-09	0.0643599	
12.018	0.6437906	6.531771E-09	0.06437906	
12.02	0.6439784	6.531771E-09	0.06439783	
12.022	0.6441623	6.531771E-09	0.06441623	
12.024	0.6443426	6.531771E-09	0.06443426	
12.026	0.6445193	6.531771E-09	0.06445193	
12.028	0.6446924	6.531771E-09	0.06446924	
12.03	0.6448621	6.531771E-09	0.06448621	
12.032	0.6450284	6.531771E-09	0.06450284	
12.034	0.6451914	6.531771E-09	0.06451914	
12.036	0.6453511	6.531771E-09	0.06453511	
12.038	0.6455076	6.531771E-09	0.06455076	
12.04	0.6456611	6.531771E-09	0.06456611	
12.042	0.6458114	6.531771E-09	0.06458114	
12.044	0.6459587	6.531771E-09	0.06459587	
12.046	0.6461031	6.531771E-09	0.06461031	
12.048	0.6462446	6.531771E-09	0.06462446	
12.05	0.6463832	6.531771E-09	0.06463832	
12.052	0.6465191	6.531771E-09	0.06465191	
12.054	0.6466523	6.531771E-09	0.06466523	
12.056	0.6467828	6.531771E-09	0.06467827	
12.058	0.6469106	6.531771E-09	0.06469106	
12.06	0.6470359	6.531771E-09	0.06470359	
12.062	0.6471587	6.531771E-09	0.06471588	
12.064	0.6472791	6.531771E-09	0.06472792	
12.066	0.6473971	6.531771E-09	0.06473971	
12.068	0.6475127	6.531771E-09	0.06475127	
12.07	0.647626	6.531771E-09	0.06476261	
12.072	0.6477371	6.531771E-09	0.06477371	
12.074	0.6478459	6.531771E-09	0.06478459	
12.076	0.6479525	6.531771E-09	0.06479525	
12.078	0.6480569	6.531771E-09	0.06480569	
12.08	0.6481593	6.531771E-09	0.06481593	
12.082	0.6482596	6.531771E-09	0.06482597	
12.084	0.648358	6.531771E-09	0.0648358	
12.086	0.6484544	6.531771E-09	0.06484544	
12.088	0.6485489	6.531771E-09	0.06485489	
12.09	0.6486415	6.531771E-09	0.06486414	
12.092	0.6487322	6.531771E-09	0.06487322	
12.094	0.6488211	6.531771E-09	0.06488211	
12.096	0.6489081	6.531771E-09	0.06489082	
12.098	0.6489936	6.531771E-09	0.06489936	
12.1	0.6490772	6.531771E-09	0.06490772	
12.102	0.6491593	6.531771E-09	0.06491593	
12.104	0.6492397	6.531771E-09	0.06492396	
12.106	0.6493184	6.531771E-09	0.06493184	
12.108	0.6493956	6.531771E-09	0.06493956	
12.11	0.6494712	6.531771E-09	0.06494712	
12.112	0.6495453	6.531771E-09	0.06495453	
12.114	0.649618	6.531771E-09	0.0649618	
12.116	0.6496891	6.531771E-09	0.06496891	
12.118	0.6497589	6.531771E-09	0.06497589	
12.12	0.6498272	6.531771E-09	0.06498273	
12.122	0.6498942	6.531771E-09	0.06498943	
12.124	0.6499599	6.531771E-09	0.06499599	
12.126	0.6500243	6.531771E-09	0.06500243	
12.128	0.6500873	6.531771E-09	0.06500873	
12.13	0.650149	6.531771E-09	0.06501491	
12.132	0.6502097	6.531771E-09	0.06502096	
12.134	0.650269	6.531771E-09	0.0650269	
12.136	0.6503272	6.531771E-09	0.06503272	
12.138	0.6503842	6.531771E-09	0.06503842	
12.14	0.6504401	6.531771E-09	0.06504401	
12.142	0.6504948	6.531771E-09	0.06504948	
12.144	0.6505485	6.531771E-09	0.06505485	
12.146	0.6506011	6.531771E-09	0.06506011	
12.148	0.6506526	6.531771E-09	0.06506526	
12.15	0.6507031	6.531771E-09	0.06507031	
12.152	0.6507525	6.531771E-09	0.06507526	
12.154	0.6508011	6.531771E-09	0.06508011	
12.156	0.6508486	6.531771E-09	0.06508486	
12.158	0.6508952	6.531771E-09	0.06508952	
12.16	0.6509408	6.531771E-09	0.06509408	
12.162	0.6509855	6.531771E-09	0.06509855	
12.164	0.6510293	6.531771E-09	0.06510293	
12.166	0.6510723	6.531771E-09	0.06510723	
12.168	0.6511145	6.531771E-09	0.06511144	
12.17	0.6511557	6.531771E-09	0.06511557	
12.172	0.6511962	6.531771E-09	0.06511962	
12.174	0.6512358	6.531771E-09	0.06512358	
12.176	0.6512746	6.531771E-09	0.06512746	
12.178	0.6513127	6.531771E-09	0.06513127	
12.18	0.65135	6.531771E-09	0.06513499	
12.182	0.6513864	6.531771E-09	0.06513865	
12.184	0.6514223	6.531771E-09	0.06514223	
12.186	0.6514574	6.531771E-09	0.06514574	
12.188	0.6514918	6.531771E-09	0.06514918	
12.19	0.6515255	6.531771E-09	0.06515255	
12.192	0.6515585	6.531771E-09	0.06515585	
12.194	0.6515908	6.531771E-09	0.06515908	
12.196	0.6516225	6.531771E-09	0.06516226	
12.198	0.6516536	6.531771E-09	0.06516536	
12.2	0.6516841	6.531771E-09	0.06516841	
12.202	0.651714	6.531771E-09	0.0651714	
12.204	0.6517433	6.531771E-09	0.06517433	
12.206	0.651772	6.531771E-09	0.06517719	
12.208	0.6518	6.531771E-09	0.06518	
12.21	0.6518276	6.531771E-09	0.06518276	
12.212	0.6518546	6.531771E-09	0.06518546	
12.214	0.651881	6.531771E-09	0.0651881	
12.216	0.651907	6.531771E-09	0.0651907	
12.218	0.6519324	6.531771E-09	0.06519324	
12.22	0.6519573	6.531771E-09	0.06519572	
12.222	0.6519816	6.531771E-09	0.06519816	
12.224	0.6520056	6.531771E-09	0.06520055	
12.226	0.6520289	6.531771E-09	0.06520289	
12.228	0.6520519	6.531771E-09	0.06520519	
12.23	0.6520743	6.531771E-09	0.06520744	
12.232	0.6520964	6.531771E-09	0.06520964	
12.234	0.652118	6.531771E-09	0.0652118	
12.236	0.6521392	6.531771E-09	0.06521392	
12.238	0.65216	6.531771E-09	0.065216	
12.24	0.6521803	6.531771E-09	0.06521803	
12.242	0.6522003	6.531771E-09	0.06522003	
12.244	0.6522198	6.531771E-09	0.06522198	
12.246	0.652239	6.531771E-09	0.0652239	
12.248	0.6522577	6.531771E-09	0.06522577	
12.25	0.6522762	6.531771E-09	0.06522761	
12.252	0.6522942	6.531771E-09	0.06522942	
12.254	0.6523118	6.531771E-09	0.06523118	
12.256	0.6523291	6.531771E-09	0.06523291	
12.258	0.6523461	6.531771E-09	0.06523461	
12.26	0.6523627	6.531771E-09	0.06523627	
12.262	0.652379	6.531771E-09	0.0652379	
12.264	0.652395	6.531771E-09	0.0652395	
12.266	0.6524106	6.531771E-09	0.06524106	
12.268	0.6524259	6.531771E-09	0.0652426	
12.27	0.652441	6.531771E-09	0.0652441	
12.272	0.6524557	6.531771E-09	0.06524558	
12.274	0.6524702	6.531771E-09	0.06524702	
12.276	0.6524844	6.531771E-09	0.06524844	
12.278	0.6524982	6.531771E-09	0.06524982	
12.28	0.6525118	6.531771E-09	0.06525118	
12.282	0.6525251	6.531771E-09	0.06525251	
12.284	0.6525382	6.531771E-09	0.06525382	
12.286	0.652551	6.531771E-09	0.0652551	
12.288	0.6525635	6.531771E-09	0.06525635	
12.29	0.6525758	6.531771E-09	0.06525758	
12.292	0.6525878	6.531771E-09	0.06525878	
12.294	0.6525996	6.531771E-09	0.06525996	
12.296	0.6526111	6.531771E-09	0.06526111	
12.298	0.6526225	6.531771E-09	0.06526224	
12.3	0.6526335	6.531771E-09	0.06526335	
12.302	0.6526444	6.531771E-09	0.06526444	
12.304	0.6526551	6.531771E-09	0.06526551	
12.306	0.6526655	6.531771E-09	0.06526655	
12.308	0.6526757	6.531771E-09	0.06526757	
12.31	0.6526858	6.531771E-09	0.06526858	
12.312	0.6526956	6.531771E-09	0.06526956	
12.314	0.6527052	6.531771E-09	0.06527052	
12.316	0.6527147	6.531771E-09	0.06527147	
12.318	0.6527239	6.531771E-09	0.06527239	
12.32	0.652733	6.531771E-09	0.0652733	
12.322	0.6527418	6.531771E-09	0.06527419	
12.324	0.6527506	6.531771E-09	0.06527506	
12.326	0.6527591	6.531771E-09	0.06527591	
12.328	0.6527674	6.531771E-09	0.06527674	
12.33	0.6527756	6.531771E-09	0.06527756	
12.332	0.6527836	6.531771E-09	0.06527837	
12.334	0.6527916	6.531771E-09	0.06527916	
12.336	0.6527992	6.531771E-09	0.06527992	
12.338	0.6528068	6.531771E-09	0.06528068	
12.34	0.6528141	6.531771E-09	0.06528141	
12.342	0.6528214	6.531771E-09	0.06528214	
12.344	0.6528285	6.531771E-09	0.06528284	
12.346	0.6528354	6.531771E-09	0.06528354	
12.348	0.6528423	6.531771E-09	0.06528423	
12.35	0.652849	6.531771E-09	0.0652849	
12.352	0.6528556	6.531771E-09	0.06528556	
12.354	0.652862	6.531771E-09	0.0652862	
12.356	0.6528683	6.531771E-09	0.06528683	
12.358	0.6528745	6.531771E-09	0.06528745	
12.36	0.6528805	6.531771E-09	0.06528805	
12.362	0.6528865	6.531771E-09	0.06528865	
12.364	0.6528923	6.531771E-09	0.06528923	
12.366	0.652898	6.531771E-09	0.0652898	
12.368	0.6529036	6.531771E-09	0.06529035	
12.37	0.652909	6.531771E-09	0.0652909	
12.372	0.6529143	6.531771E-09	0.06529143	
12.374	0.6529197	6.531771E-09	0.06529196	
12.376	0.6529248	6.531771E-09	0.06529248	
12.378	0.6529298	6.531771E-09	0.06529298	
12.38	0.6529348	6.531771E-09	0.06529348	
12.382	0.6529396	6.531771E-09	0.06529396	
12.384	0.6529444	6.531771E-09	0.06529444	
12.386	0.652949	6.531771E-09	0.0652949	
12.388	0.6529535	6.531771E-09	0.06529535	
12.39	0.652958	6.531771E-09	0.0652958	
12.392	0.6529624	6.531771E-09	0.06529624	
12.394	0.6529667	6.531771E-09	0.06529667	
12.396	0.6529709	6.531771E-09	0.06529709	
12.398	0.652975	6.531771E-09	0.0652975	
12.4	0.652979	6.531771E-09	0.0652979	
12.402	0.652983	6.531771E-09	0.0652983	
12.404	0.6529868	6.531771E-09	0.06529868	
12.406	0.6529906	6.531771E-09	0.06529906	
12.408	0.6529944	6.531771E-09	0.06529944	
12.41	0.652998	6.531771E-09	0.0652998	
12.412	0.6530016	6.531771E-09	0.06530016	
12.414	0.6530051	6.531771E-09	0.06530051	
12.416	0.6530085	6.531771E-09	0.06530085	
12.418	0.6530119	6.531771E-09	0.06530119	
12.42	0.6530151	6.531771E-09	0.06530152	
12.422	0.6530184	6.531771E-09	0.06530184	
12.424	0.6530216	6.531771E-09	0.06530216	
12.426	0.6530247	6.531771E-09	0.06530247	
12.428	0.6530278	6.531771E-09	0.06530277	
12.43	0.6530308	6.531771E-09	0.06530307	
12.432	0.6530336	6.531771E-09	0.06530336	
12.434	0.6530365	6.531771E-09	0.06530365	
12.436	0.6530393	6.531771E-09	0.06530394	
12.438	0.6530421	6.531771E-09	0.06530421	
12.44	0.6530448	6.531771E-09	0.06530448	
12.442	0.6530475	6.531771E-09	0.06530475	
12.444	0.6530501	6.531771E-09	0.06530501	
12.446	0.6530526	6.531771E-09	0.06530526	
12.448	0.6530551	6.531771E-09	0.06530551	
12.45	0.6530576	6.531771E-09	0.06530575	
12.452	0.65306	6.531771E-09	0.06530599	
12.454	0.6530622	6.531771E-09	0.06530622	
12.456	0.6530645	6.531771E-09	0.06530645	
12.458	0.6530668	6.531771E-09	0.06530668	
12.46	0.653069	6.531771E-09	0.0653069	
12.462	0.6530712	6.531771E-09	0.06530712	
12.464	0.6530733	6.531771E-09	0.06530733	
12.466	0.6530753	6.531771E-09	0.06530754	
12.468	0.6530774	6.531771E-09	0.06530774	
12.47	0.6530794	6.531771E-09	0.06530794	
12.472	0.6530813	6.531771E-09	0.06530813	
12.474	0.6530833	6.531771E-09	0.06530832	
12.476	0.6530851	6.531771E-09	0.06530851	
12.478	0.653087	6.531771E-09	0.0653087	
12.48	0.6530887	6.531771E-09	0.06530888	
12.482	0.6530905	6.531771E-09	0.06530906	
12.484	0.6530923	6.531771E-09	0.06530923	
12.486	0.653094	6.531771E-09	0.0653094	
12.488	0.6530956	6.531771E-09	0.06530956	
12.49	0.6530973	6.531771E-09	0.06530973	
12.492	0.6530988	6.531771E-09	0.06530988	
12.494	0.6531004	6.531771E-09	0.06531004	
12.496	0.6531019	6.531771E-09	0.0653102	
12.498	0.6531035	6.531771E-09	0.06531034	
12.5	0.6531049	6.531771E-09	0.06531049	
12.502	0.6531063	6.531771E-09	0.06531063	
12.504	0.6531078	6.531771E-09	0.06531078	
12.506	0.6531092	6.531771E-09	0.06531092	
12.508	0.6531105	6.531771E-09	0.06531105	
12.51	0.6531119	6.531771E-09	0.06531119	
12.512	0.6531132	6.531771E-09	0.06531132	
12.514	0.6531144	6.531771E-09	0.06531145	
12.516	0.6531157	6.531771E-09	0.06531157	
12.518	0.6531169	6.531771E-09	0.06531169	
12.52	0.6531181	6.531771E-09	0.06531181	
12.522	0.6531193	6.531771E-09	0.06531193	
12.524	0.6531205	6.531771E-09	0.06531205	
12.526	0.6531216	6.531771E-09	0.06531216	
12.528	0.6531227	6.531771E-09	0.06531227	
12.53	0.6531239	6.531771E-09	0.06531239	
12.532	0.6531249	6.531771E-09	0.06531249	
12.534	0.6531259	6.531771E-09	0.06531259	
12.536	0.653127	6.531771E-09	0.0653127	
12.538	0.653128	6.531771E-09	0.0653128	
12.54	0.6531289	6.531771E-09	0.06531289	
12.542	0.6531299	6.531771E-09	0.06531299	
12.544	0.6531309	6.531771E-09	0.06531309	
12.546	0.6531317	6.531771E-09	0.06531318	
12.548	0.6531327	6.531771E-09	0.06531326	
12.55	0.6531335	6.531771E-09	0.06531335	
12.552	0.6531345	6.531771E-09	0.06531344	
12.554	0.6531352	6.531771E-09	0.06531353	
12.556	0.6531361	6.531771E-09	0.06531361	
12.558	0.6531369	6.531771E-09	0.06531369	
12.56	0.6531377	6.531771E-09	0.06531377	
12.562	0.6531385	6.531771E-09	0.06531385	
12.564	0.6531393	6.531771E-09	0.06531393	
12.566	0.65314	6.531771E-09	0.065314	
12.568	0.6531408	6.531771E-09	0.06531408	
12.57	0.6531415	6.531771E-09	0.06531415	
12.572	0.6531423	6.531771E-09	0.06531423	
12.574	0.6531429	6.531771E-09	0.06531429	
12.576	0.6531436	6.531771E-09	0.06531436	
12.578	0.6531442	6.531771E-09	0.06531443	
12.58	0.653145	6.531771E-09	0.06531449	
12.582	0.6531456	6.531771E-09	0.06531456	
12.584	0.6531462	6.531771E-09	0.06531462	
12.586	0.6531468	6.531771E-09	0.06531468	
12.588	0.6531474	6.531771E-09	0.06531474	
12.59	0.653148	6.531771E-09	0.0653148	
12.592	0.6531486	6.531771E-09	0.06531486	
12.594	0.6531492	6.531771E-09	0.06531492	
12.596	0.6531497	6.531771E-09	0.06531497	
12.598	0.6531502	6.531771E-09	0.06531502	
12.6	0.6531507	6.531771E-09	0.06531508	
12.602	0.6531513	6.531771E-09	0.06531513	
12.604	0.6531518	6.531771E-09	0.06531518	
12.606	0.6531523	6.531771E-09	0.06531523	
12.608	0.6531528	6.531771E-09	0.06531528	
12.61	0.6531534	6.531771E-09	0.06531534	
12.612	0.6531538	6.531771E-09	0.06531538	
12.614	0.6531543	6.531771E-09	0.06531543	
12.616	0.6531547	6.531771E-09	0.06531547	
12.618	0.6531551	6.531771E-09	0.06531551	
12.62	0.6531556	6.531771E-09	0.06531556	
12.622	0.653156	6.531771E-09	0.0653156	
12.624	0.6531565	6.531771E-09	0.06531565	
12.626	0.6531569	6.531771E-09	0.06531569	
12.628	0.6531573	6.531771E-09	0.06531573	
12.63	0.6531577	6.531771E-09	0.06531577	
12.632	0.6531581	6.531771E-09	0.06531581	
12.634	0.6531584	6.531771E-09	0.06531584	
12.636	0.6531588	6.531771E-09	0.06531588	
12.638	0.6531591	6.531771E-09	0.06531592	
12.64	0.6531596	6.531771E-09	0.06531595	
12.642	0.6531599	6.531771E-09	0.06531599	
12.644	0.6531603	6.531771E-09	0.06531603	
12.646	0.6531607	6.531771E-09	0.06531607	
12.648	0.6531609	6.531771E-09	0.0653161	
12.65	0.6531613	6.531771E-09	0.06531613	
12.652	0.6531615	6.531771E-09	0.06531616	
12.654	0.6531619	6.531771E-09	0.06531619	
12.656	0.6531621	6.531771E-09	0.06531622	
12.658	0.6531625	6.531771E-09	0.06531624	
12.66	0.6531627	6.531771E-09	0.06531627	
12.662	0.6531631	6.531771E-09	0.0653163	
12.664	0.6531633	6.531771E-09	0.06531633	
12.666	0.6531637	6.531771E-09	0.06531636	
12.668	0.6531639	6.531771E-09	0.06531639	
12.67	0.6531643	6.531771E-09	0.06531642	
12.672	0.6531644	6.531771E-09	0.06531645	
12.674	0.6531647	6.531771E-09	0.06531647	
12.676	0.6531649	6.531771E-09	0.06531649	
12.678	0.6531651	6.531771E-09	0.06531651	
12.68	0.6531653	6.531771E-09	0.06531654	
12.682	0.6531656	6.531771E-09	0.06531656	
12.684	0.6531658	6.531771E-09	0.06531658	
12.686	0.6531661	6.531771E-09	0.0653166	
12.688	0.6531662	6.531771E-09	0.06531662	
12.69	0.6531665	6.531771E-09	0.06531665	
12.692	0.6531667	6.531771E-09	0.06531667	
12.694	0.6531669	6.531771E-09	0.06531669	
12.696	0.6531671	6.531771E-09	0.06531671	
12.698	0.6531674	6.531771E-09	0.06531674	
12.7	0.6531676	6.531771E-09	0.06531676	
12.702	0.6531678	6.531771E-09	0.06531678	
12.704	0.653168	6.531771E-09	0.0653168	
12.706	0.6531681	6.531771E-09	0.06531681	
12.708	0.6531683	6.531771E-09	0.06531683	
12.71	0.6531684	6.531771E-09	0.06531684	
12.712	0.6531686	6.531771E-09	0.06531686	
12.714	0.6531687	6.531771E-09	0.06531687	
12.716	0.6531689	6.531771E-09	0.06531689	
12.718	0.653169	6.531771E-09	0.0653169	
12.72	0.6531692	6.531771E-09	0.06531692	
12.722	0.6531693	6.531771E-09	0.06531693	
12.724	0.6531695	6.531771E-09	0.06531695	
12.726	0.6531696	6.531771E-09	0.06531696	
12.728	0.6531698	6.531771E-09	0.06531698	
12.73	0.6531699	6.531771E-09	0.06531699	
12.732	0.65317	6.531771E-09	0.065317	
12.734	0.6531702	6.531771E-09	0.06531702	
12.736	0.6531703	6.531771E-09	0.06531703	
12.738	0.6531705	6.531771E-09	0.06531705	
12.74	0.6531706	6.531771E-09	0.06531706	
12.742	0.6531708	6.531771E-09	0.06531708	
12.744	0.6531709	6.531771E-09	0.06531709	
12.746	0.6531711	6.531771E-09	0.06531711	
12.748	0.6531712	6.531771E-09	0.06531712	
12.75	0.6531714	6.531771E-09	0.06531714	
12.752	0.6531715	6.531771E-09	0.06531715	
12.754	0.6531716	6.531771E-09	0.06531716	
12.756	0.6531717	6.531771E-09	0.06531717	
12.758	0.6531718	6.531771E-09	0.06531718	
12.76	0.6531718	6.531771E-09	0.06531718	
12.762	0.6531719	6.531771E-09	0.06531719	
12.764	0.653172	6.531771E-09	0.0653172	
12.766	0.6531721	6.531771E-09	0.06531721	
12.768	0.6531721	6.531771E-09	0.06531721	
12.77	0.6531722	6.531771E-09	0.06531722	
12.772	0.6531723	6.531771E-09	0.06531723	
12.774	0.6531724	6.531771E-09	0.06531724	
12.776	0.6531724	6.531771E-09	0.06531724	
12.778	0.6531725	6.531771E-09	0.06531725	
12.78	0.6531726	6.531771E-09	0.06531726	
12.782	0.6531727	6.531771E-09	0.06531727	
12.784	0.6531727	6.531771E-09	0.06531727	
12.786	0.6531728	6.531771E-09	0.06531728	
12.788	0.6531729	6.531771E-09	0.06531729	
12.79	0.653173	6.531771E-09	0.0653173	
12.792	0.653173	6.531771E-09	0.0653173	
12.794	0.6531731	6.531771E-09	0.06531731	
12.796	0.6531732	6.531771E-09	0.06531732	
12.798	0.6531733	6.531771E-09	0.06531733	
12.8	0.6531733	6.531771E-09	0.06531733	
12.802	0.6531734	6.531771E-09	0.06531734	
12.804	0.6531734	6.531771E-09	0.06531735	
12.806	0.6531736	6.531771E-09	0.06531736	
12.808	0.6531736	6.531771E-09	0.06531736	
12.81	0.6531737	6.531771E-09	0.06531737	
12.812	0.6531738	6.531771E-09	0.06531738	
12.814	0.6531739	6.531771E-09	0.06531738	
12.816	0.6531739	6.531771E-09	0.06531739	
12.818	0.653174	6.531771E-09	0.0653174	
12.82	0.653174	6.531771E-09	0.06531741	
12.822	0.6531742	6.531771E-09	0.06531741	
12.824	0.6531742	6.531771E-09	0.06531742	
12.826	0.6531743	6.531771E-09	0.06531743	
12.828	0.6531744	6.531771E-09	0.06531744	
12.83	0.6531745	6.531771E-09	0.06531744	
12.832	0.6531745	6.531771E-09	0.06531745	
12.834	0.6531746	6.531771E-09	0.06531746	
12.836	0.6531746	6.531771E-09	0.06531747	
12.838	0.6531748	6.531771E-09	0.06531747	
12.84	0.6531748	6.531771E-09	0.06531748	
12.842	0.6531749	6.531771E-09	0.06531749	
12.844	0.653175	6.531771E-09	0.0653175	
12.846	0.6531751	6.531771E-09	0.0653175	
12.848	0.6531751	6.531771E-09	0.06531751	
12.85	0.6531752	6.531771E-09	0.06531752	
12.852	0.6531752	6.531771E-09	0.06531753	
12.854	0.6531752	6.531771E-09	0.06531753	
12.856	0.6531752	6.531771E-09	0.06531753	
12.858	0.6531752	6.531771E-09	0.06531753	
12.86	0.6531752	6.531771E-09	0.06531753	
12.862	0.6531752	6.531771E-09	0.06531753	
12.864	0.6531752	6.531771E-09	0.06531753	
12.866	0.6531752	6.531771E-09	0.06531753	
12.868	0.6531752	6.531771E-09	0.06531753	
12.87	0.6531752	6.531771E-09	0.06531753	
12.872	0.6531752	6.531771E-09	0.06531753	
12.874	0.6531752	6.531771E-09	0.06531753	
12.876	0.6531752	6.531771E-09	0.06531753	
12.878	0.6531752	6.531771E-09	0.06531753	
12.88	0.6531752	6.531771E-09	0.06531753	
12.882	0.6531752	6.531771E-09	0.06531753	
12.884	0.6531752	6.531771E-09	0.06531753	
12.886	0.6531752	6.531771E-09	0.06531753	
12.888	0.6531752	6.531771E-09	0.06531753	
12.89	0.6531752	6.531771E-09	0.06531753	
12.892	0.6531752	6.531771E-09	0.06531753	
12.894	0.6531752	6.531771E-09	0.06531753	
12.896	0.6531752	6.531771E-09	0.06531753	
12.898	0.6531752	6.531771E-09	0.06531753	
12.9	0.6531752	6.531771E-09	0.06531753	
12.902	0.6531752	6.531771E-09	0.06531753	
12.904	0.6531752	6.531771E-09	0.06531753	
12.906	0.6531752	6.531771E-09	0.06531753	
12.908	0.6531752	6.531771E-09	0.06531753	
12.91	0.6531752	6.531771E-09	0.06531753	
12.912	0.6531752	6.531771E-09	0.06531753	
12.914	0.6531752	6.531771E-09	0.06531753	
12.916	0.6531752	6.531771E-09	0.06531753	
12.918	0.6531752	6.531771E-09	0.06531753	
12.92	0.6531752	6.531771E-09	0.06531753	
12.922	0.6531752	6.531771E-09	0.06531753	
12.924	0.6531752	6.531771E-09	0.06531753	
12.926	0.6531752	6.531771E-09	0.06531753	
12.928	0.6531752	6.531771E-09	0.06531753	
12.93	0.6531752	6.531771E-09	0.06531753	
12.932	0.6531752	6.531771E-09	0.06531753	
12.934	0.6531752	6.531771E-09	0.06531753	
12.936	0.6531752	6.531771E-09	0.06531753	
12.938	0.6531752	6.531771E-09	0.06531753	
